run_id,seed,repetition,component,case,expected_result,observed_result,matches_rule,provenance
components-20260723T020700Z,20260906,184,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260906,184,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260907,185,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260907,185,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260907,185,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260907,185,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260907,185,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260907,185,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260907,185,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260907,185,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260907,185,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260907,185,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260907,185,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260908,186,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260908,186,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260908,186,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260908,186,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260908,186,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260908,186,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260908,186,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260908,186,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260908,186,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260908,186,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260908,186,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260909,187,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260909,187,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260909,187,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260909,187,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260909,187,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260909,187,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260909,187,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260909,187,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260909,187,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260909,187,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260909,187,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260910,188,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260910,188,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260910,188,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260910,188,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260910,188,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260910,188,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260910,188,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260910,188,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260910,188,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260910,188,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260910,188,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260911,189,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260911,189,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260911,189,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260911,189,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260911,189,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260911,189,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260911,189,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260911,189,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260911,189,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260911,189,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260911,189,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260912,190,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260912,190,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260912,190,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260912,190,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260912,190,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260912,190,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260912,190,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260912,190,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260912,190,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260912,190,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260912,190,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260913,191,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260913,191,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260913,191,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260913,191,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260913,191,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260913,191,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260913,191,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260913,191,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260913,191,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260913,191,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260913,191,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260914,192,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260914,192,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260914,192,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260914,192,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260914,192,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260914,192,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260914,192,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260914,192,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260914,192,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260914,192,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260914,192,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260915,193,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260915,193,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260915,193,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260915,193,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260915,193,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260915,193,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260915,193,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260915,193,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260915,193,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260915,193,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260915,193,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260916,194,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260916,194,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260916,194,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260916,194,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260916,194,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260916,194,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260916,194,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260916,194,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260916,194,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260916,194,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260916,194,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260917,195,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260917,195,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260917,195,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260917,195,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260917,195,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260917,195,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260917,195,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260917,195,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260917,195,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260917,195,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260917,195,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260918,196,Signature,valid_signature,accepted,accepted,True,measured
